tweet_id,clean_message,ground_truth_intent,final_escalation,predicted_intent,confidence,decision,escalation_reason,drafted_reply,top_retrieval_similarity,retrieved_case_count,reply_exists,retrieval_available,top_retrieved_customer_msg,top_retrieved_support_reply,lexical_jaccard_at_1,lexical_match_at_1,reply_grounded_to_retrieval,execution_error
2726881,Since updating my iphone 7 all it does is freeze and is so slow.. sort the updates out😡😡😡😡,hardware_buttons_audio,False,other_general_inquiry,0.7726,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,"If you're experiencing an issue with unresponsiveness, we can look into that. DM us the exact iOS version and we'll go from there. https://t.co/GDrqU2kzhr",0.3932,5,True,True,Sweetie that’s not the problem. All it does is freeze and not work since I updated. Get it together. BOOP,"If you're experiencing an issue with unresponsiveness, we can look into that. DM us the exact iOS version and we'll go from there. https://t.co/GDrqU2kzhr",0.2857,True,True,
2137215,"#YouHadONEJob !!! Does no one see the irony that messed up the letter ""i"" on the i-Phone? Sign-o-the-times ? https://t.co/TKZdovIDPa",other_general_inquiry,,keyboard_text_glitch,0.7849,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"We're here to help! Send us a DM, and we'll take a closer look at this issue together there. https://t.co/GDrqU22YpT",0.3272,5,True,True,Multiple times? :D https://t.co/IIUbaQdWkc,"We're here to help! Send us a DM, and we'll take a closer look at this issue together there. https://t.co/GDrqU22YpT",0.1667,True,True,
1866571,why won’t my music app open,other_general_inquiry,False,other_general_inquiry,0.7604,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Have you updated to iOS 11.0.3? https://t.co/80YRnjDFDk Send us more details on what's happening and the troubleshooting tried. https://t.co/GDrqU22YpT,0.5333,5,True,True,Why won't my app load?,Have you updated to iOS 11.0.3? https://t.co/80YRnjDFDk Send us more details on what's happening and the troubleshooting tried. https://t.co/GDrqU22YpT,0.625,True,True,
1756274,"Hey , I can’t clear my Maps history anymore. When I swipe left on a previous destination, I can only tap « Share » and not « Remove ». Help me please. 🙏🏻",other_general_inquiry,False,other_general_inquiry,0.7991,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd love to assist you with clearing out that destination. Check this out: https://t.co/VsP0DZCgdG Let us know if that helps.,0.3187,5,True,True,"how do we clear history in maps on iOS 11.1.1? old house location keeps showing up, I swipe left and only get a share button and no remove, help.",We'd love to assist you with clearing out that destination. Check this out: https://t.co/VsP0DZCgdG Let us know if that helps.,0.3171,True,True,
2139878,Yo fix this god damn nonsense bug with the boxes.,app_crash_download_error,False,other_general_inquiry,0.8231,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.5585,5,True,True,fix this god damn I️ ( i ) problem!!,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.3333,True,True,
1839015,Anyone else annoyed by how super buggy the new iOS is? Constantly locking up.,app_crash_download_error,False,other_general_inquiry,0.8386,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd like to know more to assist. What's the exact iOS running? Let us know in a DM and we'll continue. https://t.co/GDrqU22YpT,0.3937,5,True,True,The new iOS is sooooooooooooooooooooooooooooooooooooooooooooooooooooo.Slooooooooooooooooooooooooooooooooooooooow!!!!,We'd like to know more to assist. What's the exact iOS running? Let us know in a DM and we'll continue. https://t.co/GDrqU22YpT,0.25,True,True,
1618319,. please figure out how to fix why “I” does not show properly. It’s irriatating. Thanks.,other_general_inquiry,False,other_general_inquiry,0.8261,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.4431,5,True,True,please figure out this I️ problem,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.2222,True,True,
2369454,#iCloud going through outage? https://t.co/ekdYuoT8JV,apple_id_account_access,,other_general_inquiry,0.7639,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0.433,5,True,True,"Наконец удалили лишние документы в Icloud. Только звонить туда надо, самому не удалить. Спасибо . https://t.co/krzWqOcmEz",We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0.1818,True,True,
2456177,had an absolutely terrible customer experience at my local Apple Store. How do I relay my concerns/feedback to someone? Unfortunately won't fit in a tweet.,apple_id_account_access,False,other_general_inquiry,0.7194,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd like to hear more about your experience with us. Send us a DM and we can start there. https://t.co/GDrqU22YpT,0.9021,5,True,True,had an absolutely terrible customer service experience at my local Apple Store. How do I relay my concerns to someone? Unfortunately won't fit in a tweet.,We'd like to hear more about your experience with us. Send us a DM and we can start there. https://t.co/GDrqU22YpT,0.9259,True,True,
1615400,Look it only happened once there!!! Wtf ugh,apple_id_account_access,False,other_general_inquiry,0.8218,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,"For now let's see if the issue re-occurs. If it does, then we can see what the pattern is behind it.",0.5353,5,True,True,So far it has only happened once,"For now let's see if the issue re-occurs. If it does, then we can see what the pattern is behind it.",0.3636,True,True,
1086861,Since the updates my iPhone 7 has actually been unbarably slow with constant freezing having to reset WHY,other_general_inquiry,False,other_general_inquiry,0.7606,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We can help with battery life. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,0.3304,5,True,True,since the updates my battery is draining! Fix it please,We can help with battery life. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,0.1667,True,True,
2134901,iOS 11.1 is slowing my phone down. Help,apple_id_account_access,False,other_general_inquiry,0.7387,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We’d like to take a closer look at this! DM us your exact iOS version and let us know if all your apps are up-to-date. https://t.co/GDrqU22YpT,0.5244,5,True,True,Your update is glitchin my iPhone 7+. Stop slowing my phone down.,We’d like to take a closer look at this! DM us your exact iOS version and let us know if all your apps are up-to-date. https://t.co/GDrqU22YpT,0.3333,True,True,
2512290,Beyond pissed at right now. Why make an update jf it's going to crash phones?!?! Now I'm out a brand new iPhone..,billing_subscription_refund,False,other_general_inquiry,0.7008,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd be happy to work with you on this! Send us a DM to get started. https://t.co/GDrqU22YpT,0.2692,5,True,True,"I’m pissed at right now. New iPhone 8 randomly plays songs, when I want to listen to music it starts fast forwarding 😡 1/2",We'd be happy to work with you on this! Send us a DM to get started. https://t.co/GDrqU22YpT,0.2778,True,True,
1083947,"since updating to High Sierra, youtube videos do not play smoothly on safari anymore (they keep cutting). Thoughts?",screen_touch_freeze,False,other_general_inquiry,0.7514,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Wonderful! Please let us know what happens. We'll be here for you.,0.3,5,True,True,This is odd. It just connected. I’m now updating to high Sierra.,Wonderful! Please let us know what happens. We'll be here for you.,0.1481,False,True,
974471,did you get rid of the feature where you could 3D Touch the edge of the screen to open multitasking??,billing_subscription_refund,False,other_general_inquiry,0.6255,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Reach out to us in a DM and we will work from there. Thanks! https://t.co/GDrqU22YpT,0.3846,5,True,True,In iOS 11 where is the 3D Touch gesture where you firmly press the left side of the screen to enter multitasking??,Reach out to us in a DM and we will work from there. Thanks! https://t.co/GDrqU22YpT,0.3462,True,True,
2806691,why do I keep getting this stupid message?!? How do I get rid of it?? https://t.co/GlXKLeS7IC,billing_subscription_refund,False,other_general_inquiry,0.8091,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,"We'd like to help, could you please send us a DM so we can gather some info and get started? https://t.co/GDrqU22YpT",0.6045,5,True,True,why do i keep getting this....😭 https://t.co/70Zf0HZhon,"We'd like to help, could you please send us a DM so we can gather some info and get started? https://t.co/GDrqU22YpT",0.5,True,True,
1847568,J'en suis à ma 6ème tentative de ré-installation de macOS sur un MBP neuf. J'en peux plus de ces erreurs à répétition. https://t.co/hdhoNaYJFi,os_update_installation,,other_general_inquiry,0.9431,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0.5222,5,True,True,Plus de réseau #ios112beta2 https://t.co/vUs4ILX337,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0.1852,True,True,
2300973,. How do I download my preorders?? 🤔 When I go to email and click download it acts like I need $$ on my Apple account when I already paid!,billing_subscription_refund,,other_general_inquiry,0.5438,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Great Question! We're more than happy to help. Check out this resource: https://t.co/p0ADuTStXR,0.2756,5,True,True,How do I download my entire Apple Music library on iPhone?,Great Question! We're more than happy to help. Check out this resource: https://t.co/p0ADuTStXR,0.28,True,True,
1357281,movies I had on my iPod won't even go back on the iPod Stop making things harder and harder to use for average people,billing_subscription_refund,False,other_general_inquiry,0.6235,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Thanks for those details. Check out this article regarding issues with FaceTime: https://t.co/ykxNO0jLw6,0.3724,5,True,True,on my iPod**,Thanks for those details. Check out this article regarding issues with FaceTime: https://t.co/ykxNO0jLw6,0.1364,False,True,
1760306,my iPhone 6plus is very slow since update! What can I do?,billing_subscription_refund,False,other_general_inquiry,0.6563,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We're here to help! Please DM us more details about the behavior you're seeing with your iPhone. https://t.co/GDrqU22YpT,0.4563,5,True,True,Phone is very slow,We're here to help! Please DM us more details about the behavior you're seeing with your iPhone. https://t.co/GDrqU22YpT,0.2308,True,True,
631843,Just got the #iPhoneX. Major problem / #bug #1: it won’t let me enter phone numbers to text / message people. Like....wut. #apple #nonewfriends I guess? https://t.co/vaaIq7dW8E,app_crash_download_error,,other_general_inquiry,0.6994,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Thanks for the screenshot. DM us which iOS version you are currently running and we'll go from there. https://t.co/GDrqU22YpT,0.3213,5,True,True,Won’t let me. https://t.co/ZHPUNdgecv,Thanks for the screenshot. DM us which iOS version you are currently running and we'll go from there. https://t.co/GDrqU22YpT,0.2,True,True,
1674714,WTF IS THIS???? https://t.co/aOcisxVHv2,billing_subscription_refund,False,other_general_inquiry,0.9632,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We can offer some guidance. DM us the iOS version and we'll go from there. https://t.co/GDrqU22YpT,1.0,5,True,True,wtf is this https://t.co/obtsa6fDUL,We can offer some guidance. DM us the iOS version and we'll go from there. https://t.co/GDrqU22YpT,0.75,True,True,
2543030,My iPhone 7 is Die because the new update thank you apple https://t.co/ghlgGOURcm,screen_touch_freeze,False,other_general_inquiry,0.8419,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Thanks for reaching out about this. Are we attempting to update or reinstall?,0.568,5,True,True,Well shit. Thank you apple https://t.co/o1BKRKnDhc,Thanks for reaching out about this. Are we attempting to update or reinstall?,0.3158,True,True,
1860772,literally can’t even make phone calls because of this update wtf did you guys do?,network_wifi_cellular,,other_general_inquiry,0.7706,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Send us a DM. Let us know when you updated to 11.0.3: https://t.co/80YRnjDFDk Include the country you're in. https://t.co/GDrqU22YpT,0.3876,5,True,True,I can’t even make a phone call properly,Send us a DM. Let us know when you updated to 11.0.3: https://t.co/80YRnjDFDk Include the country you're in. https://t.co/GDrqU22YpT,0.25,True,True,
595836,"can’t do anything, phone constantly resetting. Took 30 minutes to even tweet",os_update_installation,,other_general_inquiry,0.6524,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Let's meet up in DM to gather some details to check into available options. https://t.co/GDrqU22YpT,0.3285,5,True,True,I can't do anything on it,Let's meet up in DM to gather some details to check into available options. https://t.co/GDrqU22YpT,0.25,True,True,
2813642,why was I charged for something I have a free trial on! That literally started today!,bluetooth_airpods_carplay,False,billing_subscription_refund,0.4958,AUTO_HANDLE,N/A — confidence and retrieval evidence are sufficient.,"If you are seeing an unexpected charge, you can get help with that here: https://t.co/SDIe7UiyJN",0.4081,5,True,True,I was charged for a subscription that I canceled the same day I accepted the free trails why was I charged?,"If you are seeing an unexpected charge, you can get help with that here: https://t.co/SDIe7UiyJN",0.3636,True,True,
2522477,yo fix this shit i️,os_update_installation,False,other_general_inquiry,0.9525,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We're happy to help. Try the steps here: https://t.co/xU1AGHStV6 Still need help? DM us with the link below. https://t.co/GDrqU22YpT,1.0,5,True,True,Yo fix this shit I️,We're happy to help. Try the steps here: https://t.co/xU1AGHStV6 Still need help? DM us with the link below. https://t.co/GDrqU22YpT,1.0,True,True,
2816437,"FaceID has stopped working on my iPhone X. After reboot, resetting FaceID, and even restoring the software, nothing helps. I think my iPhone is defective.",hardware_buttons_audio,,other_general_inquiry,0.5394,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,That's not what we like to see. What exactly is going on with your iPhone 8? Please send us a DM and we can help you! https://t.co/GDrqU22YpT,0.2978,5,True,True,My 8 is defective 😒😒,That's not what we like to see. What exactly is going on with your iPhone 8? Please send us a DM and we can help you! https://t.co/GDrqU22YpT,0.1304,False,True,
1807813,Dear ~ thanks for making my 6s more useless with each new #update ! I hate how you focus on latest model and wreck previous ones. 📱🗑😡,keyboard_text_glitch,False,other_general_inquiry,0.8089,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,"If you're having issues with your iPhone on iOS 11, we'd like to help. Send us a DM with details of what is going on. https://t.co/GDrqU22YpT",0.4041,5,True,True,Thanks for making my iPhone 5s useless with iOS 11,"If you're having issues with your iPhone on iOS 11, we'd like to help. Send us a DM with details of what is going on. https://t.co/GDrqU22YpT",0.2143,True,True,
2304652,"#iphonex bug, blurry streaks in portrait mode. https://t.co/KazfyJfKTX",other_general_inquiry,,other_general_inquiry,0.8174,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We're glad you reached out. Which iOS version are you running? What happens when you try to use Portrait mode?,0.5782,5,True,True,I have a iPhone 7 but no Portrait Mode ?! https://t.co/8Oy50pFzBz,We're glad you reached out. Which iOS version are you running? What happens when you try to use Portrait mode?,0.2632,True,True,
2255290,STUPID !! I️ run the update and then I️ get the I️ bug. 😡 https://t.co/atAWHuZBZU,apple_id_account_access,False,other_general_inquiry,0.7348,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,Let us help you out! Send us a DM and tell us what iOS version you're using. https://t.co/GDrqU22YpT,0.3974,5,True,True,What a bug! https://t.co/FjrKzykxHj,Let us help you out! Send us a DM and tell us what iOS version you're using. https://t.co/GDrqU22YpT,0.25,True,True,
563071,"really, Apple? I reset bc iTunes couldn’t stream to my Apple TV without static interruption all of a sudden, and on boot up I’m greeted w “setting up Mac” – and you erase my applications, and the dock? You guys are so sloppy these days. MacBook is now useless. https://t.co/HaFrztfm4Z",os_update_installation,False,other_general_inquiry,0.4935,ESCALATE,Message does not match any supported intent category. Routing to human agent for proper handling.,We'd love to help. The steps here may help: https://t.co/gKAEL4wRnw,0.2142,5,True,True,ughhhh you guys are getting sloppy. why is the I autocorrecting to I️??? https://t.co/STo7h5Xuh9,We'd love to help. The steps here may help: https://t.co/gKAEL4wRnw,0.2157,True,True,
